Assembly_ID	Assembly_Name	BGC_Count	Complete_BGC_Count	BGC_Sum	Genome_Size	BGC_Genome_Prop	Terpene_Prop	Metallophore_Prop	NRPS_Prop	PKS_Prop	NRPS_or_PKS	Complete_NRPS_or_PKS	NRPS_or_PKS_Sum	NRPS_or_PKS_Sum_Strict
GCA_003988945	Chaetoscypha_palmicola_GCA_003988945	45	7	1929239	40661501	0.04744633012932799	0.1111111111111111	0.022222222222222223	0.26666666666666666	0.4444444444444444	27	6	1341464	1237315
GCA_001574975	Gonapodya_prolifera_JEL478_GCA_001574975	5	5	196268	48187626	0.0040729958350718505	0.6	0.0	0.2	0.0	1	1	65252	0
GCA_002368545	Ramichloridium_luteum_GCA_002368545	34	27	2207740	28121942	0.07850595808781627	0.17647058823529413	0.0	0.38235294117647056	0.3235294117647059	22	17	1589521	1274752
GCA_000760515	Mitosporidium_daphniae_GCA_000760515	0	0	0	5473455	0.0	0.0	0.0	0.0	0.0	0	0	0	0
GCA_003385255	Corinectria_fuckeliana_GCA_003385255	42	15	2142944	38830354	0.055187341325809186	0.11904761904761904	0.023809523809523808	0.5476190476190477	0.40476190476190477	35	11	1903845	1521628
GCA_001619985	Xylona_heveae_TC161_GCA_001619985	27	24	1622670	24318220	0.06672651205556986	0.18518518518518517	0.037037037037037035	0.4074074074074074	0.37037037037037035	19	17	1250778	996325
GCA_000354255	Bipolaris_maydis_ATCC_48331_GCA_000354255	65	40	3835495	32084566	0.11954330315703819	0.15384615384615385	0.015384615384615385	0.2923076923076923	0.35384615384615387	38	24	2413910	2126181
GCA_002572855	Emmonsia_crescens_GCA_002572855	17	10	1097976	33739611	0.03254263956985159	0.17647058823529413	0.058823529411764705	0.5294117647058824	0.058823529411764705	9	4	661329	308840
GCA_002105135	Syncephalastrum_racemosum_GCA_002105135	13	12	539213	30744882	0.017538301171557594	0.46153846153846156	0.15384615384615385	0.38461538461538464	0.0	5	5	334324	0
GCA_001692915	Glonium_stellatum_GCA_001692915	56	3	1768264	40170011	0.04401950499839295	0.125	0.017857142857142856	0.30357142857142855	0.35714285714285715	36	3	1302490	1133382
GCA_026937265	Coelomomyces_lativittatus_GCA_026937265	3	0	13589	21474829	0.0006327873437315845	0.6666666666666666	0.3333333333333333	0.0	0.0	0	0	0	0
GCA_001600815	Alloascoidea_hylecoeti_GCA_001600815	6	4	275433	24423196	0.011277516668989594	0.16666666666666666	0.0	0.8333333333333334	0.0	5	3	243756	0
GCA_000836295	Verruconis_gallopava_GCA_000836295	19	15	1292979	31348514	0.04124530432287795	0.15789473684210525	0.05263157894736842	0.2631578947368421	0.2631578947368421	10	7	640551	449668
GCA_000708205	Mixia_osmundae_IAM_14324_GCA_000708205	9	9	414063	13518494	0.030629373360671685	0.5555555555555556	0.0	0.4444444444444444	0.0	4	4	254610	64279
GCA_900290415	Podospora_comata_GCA_900290415	35	34	2496526	34157309	0.07308907150736026	0.17142857142857143	0.02857142857142857	0.34285714285714286	0.5428571428571428	25	24	1900585	1779920
GCA_000235945	Homolaphlyctis_polyrhiza_JEL_142_GCA_000235945	4	2	120061	21725198	0.005526347792089168	0.5	0.0	0.5	0.0	2	0	56970	0
GCA_000349385	Eutypa_lata_UCREL1_GCA_000349385	66	19	3267375	53595975	0.0609630667228276	0.10606060606060606	0.0	0.36363636363636365	0.5151515151515151	53	17	2745970	2113989
GCA_025558095	Hyaloraphidium_curvatum_GCA_025558095	6	5	243785	31925225	0.007636124725824172	0.6666666666666666	0.0	0.3333333333333333	0.0	2	1	116939	0
GCA_027600685	Geranomyces_variabilis_GCA_027600685	15	10	724331	23609958	0.03067904652774054	0.26666666666666666	0.06666666666666667	0.5333333333333333	0.2	10	5	581267	331372
GCA_000721755	Aureobasidium_subglaciale_EXF-2481_GCA_000721755	31	24	1936074	25790867	0.07506820146837251	0.12903225806451613	0.03225806451612903	0.45161290322580644	0.3225806451612903	20	14	1291820	807297
GCA_900073065	Phialocephala_subalpina_GCA_900073065	79	68	5505573	66853248	0.08235311169922514	0.13924050632911392	0.012658227848101266	0.3291139240506329	0.3037974683544304	47	39	3194585	2234234
GCA_004335205	Ascochyta_viciae-villosae_GCA_004335205	39	9	2115583	44570443	0.04746605278300689	0.10256410256410256	0.02564102564102564	0.4358974358974359	0.358974358974359	27	6	1512945	1243556
GCA_027604685	Lobulomyces_angularis_GCA_027604685	7	0	209071	24917643	0.008390480592405951	0.42857142857142855	0.0	0.5714285714285714	0.0	4	0	120081	59559
GCA_027600665	Irineochytrium_annulatum_GCA_027600665	12	0	360067	36834433	0.009775282817574523	0.16666666666666666	0.0	0.75	0.3333333333333333	10	0	317822	245252
GCA_002778095	Fragosphaeria_purpurea_GCA_002778095	24	23	1597277	34748420	0.0459668957610159	0.16666666666666666	0.0	0.4166666666666667	0.3333333333333333	17	17	1231016	825560
GCA_001661345	Ascoidea_rubescens_DSM_1968_GCA_001661345	2	1	71698	17458255	0.004106825109382353	0.5	0.0	0.5	0.0	1	0	40282	0
GCA_027603645	Gaertneriomyces_sp._JEL0708_GCA_027603645	6	5	336398	20551572	0.016368480231098624	0.5	0.0	0.5	0.16666666666666666	3	2	241610	177449
GCA_002916505	Tolypocladium_paradoxum_GCA_002916505	37	8	1758394	27322323	0.06435741206924463	0.08108108108108109	0.02702702702702703	0.40540540540540543	0.32432432432432434	26	6	1345561	1154963
GCA_027602005	Geranomyces_michiganensis_GCA_027602005	14	8	718009	23459521	0.03060629413533209	0.2857142857142857	0.07142857142857142	0.5714285714285714	0.21428571428571427	9	4	578508	344248
GCA_000151315	Capsaspora_owczarzaki_ATCC_30864_GCA_000151315	7	7	271015	27434513	0.009878615304744065	0.5714285714285714	0.0	0.2857142857142857	0.0	2	2	129883	64376
GCA_002591845	Epichloe_elymi_GCA_002591845	32	13	1647281	24477428	0.06729796120736214	0.125	0.0	0.53125	0.3125	24	9	1283800	946949
GCA_000151645	Tuber_melanosporum_GCA_000151645	8	7	451448	123533734	0.0036544511801124705	0.375	0.125	0.5	0.25	5	4	356076	228235
GCA_000182565	Spizellomyces_punctatus_DAOM_BR117_GCA_000182565	13	8	765324	23906001	0.03201388638777351	0.23076923076923078	0.07692307692307693	0.7692307692307693	0.07692307692307693	11	6	701881	356434
GCA_003795315	Valsa_malicola_GCA_003795315	60	41	3848048	38171725	0.10080885786534405	0.16666666666666666	0.0	0.26666666666666666	0.5166666666666667	44	30	2884522	2198516
GCA_027604505	Gonapodya_sp._JEL0774_GCA_027604505	5	3	189514	35583160	0.005325946318427031	0.6	0.0	0.2	0.0	1	1	65307	65307
GCA_003833135	Oehlia_diaphana_GCA_003833135	9	5	305816	128979656	0.002371040592634237	0.5555555555555556	0.1111111111111111	0.3333333333333333	0.0	3	2	144681	65011
GCA_002865625	Hyaloscypha_hepaticicola_GCA_002865625	45	39	3280553	56764259	0.05779258036293577	0.13333333333333333	0.022222222222222223	0.24444444444444444	0.26666666666666666	22	21	1589410	1149796
GCA_000149305	Rhizopus_delemar_RA_99-880_GCA_000149305	15	15	669928	45324238	0.014780789033893961	0.4666666666666667	0.06666666666666667	0.4666666666666667	0.0	7	7	435996	64296
GCA_025399235	Backusella_circina_FSU_941_GCA_025399235	13	4	488719	47082259	0.01038010941658513	0.46153846153846156	0.07692307692307693	0.46153846153846156	0.0	6	3	321336	40553
GCA_003706495	Cephaloascus_albidus_GCA_003706495	3	1	87212	16056720	0.005431495348987838	0.6666666666666666	0.0	0.3333333333333333	0.0	1	0	39157	0
GCA_002261195	Bifiguratus_adelaidae_GCA_002261195	10	4	322691	19180058	0.01682429740306312	0.4	0.1	0.4	0.1	5	2	172256	18996
GCA_027604305	Chytridiales_sp._JEL_0842_GCA_027604305	8	2	167986	26939298	0.0062357229947120375	0.125	0.0	0.75	0.125	7	1	133128	65807
GCA_000812075	Scedosporium_aurantiacum_GCA_000812075	31	9	1721282	39422603	0.04366231220196191	0.12903225806451613	0.0	0.45161290322580644	0.41935483870967744	24	8	1368662	1174844
GCA_027604065	Clydaea_vesicula_GCA_027604065	7	1	109388	24632018	0.00444088665411011	0.42857142857142855	0.0	0.42857142857142855	0.0	3	0	37696	37696
GCA_027596945	Physocladia_obscura_GCA_027596945	14	0	217739	44073083	0.004940407731403768	0.21428571428571427	0.0	0.7142857142857143	0.14285714285714285	11	0	177468	74538
GCA_027604365	Rhizoclosmatium_sp._JEL0117_GCA_027604365	6	1	193570	30544921	0.00633722378918577	0.16666666666666666	0.0	0.5	0.16666666666666666	4	1	157984	69518
GCA_003264845	Cryphonectria_radicalis_GCA_003264845	59	35	3706221	40208438	0.09217520461749845	0.15254237288135594	0.01694915254237288	0.2542372881355932	0.4915254237288136	38	22	2581777	2313885
GCA_002104985	Rhizoclosmatium_globosum_GCA_002104985	10	9	542899	57017234	0.009521664975891325	0.3	0.0	0.6	0.1	7	6	447361	132529
GCA_027604705	Allomyces_arbusculus_GCA_027604705	6	5	181548	26480077	0.006856022359753712	0.5	0.3333333333333333	0.16666666666666666	0.0	1	1	64709	0
GCA_003788565	Ascobolus_immersus_RN42_GCA_003788565	14	13	864709	58885632	0.014684549874577214	0.35714285714285715	0.07142857142857142	0.21428571428571427	0.21428571428571427	6	6	438137	373721
GCA_000149865	Batrachochytrium_dendrobatidis_JEL423_GCA_000149865	5	5	268079	23577733	0.011370007455763453	0.4	0.0	0.6	0.0	3	3	197658	133003
GCA_002083745	Rhizopus_microsporus_var._microsporus_GCA_002083745	13	6	439570	24892044	0.01765905604216351	0.46153846153846156	0.07692307692307693	0.3076923076923077	0.0	4	1	164707	47792
GCA_002081935	Ustulina_deusta_GCA_002081935	105	33	5408965	46510157	0.11629642531630241	0.14285714285714285	0.0	0.29523809523809524	0.42857142857142855	67	18	3607619	3081464
GCA_027604665	Polyrhizophydium_stewartii_GCA_027604665	13	0	113093	23299484	0.004853884317781458	0.23076923076923078	0.0	0.6923076923076923	0.0	9	0	59240	9594
GCA_025558075	Gaertneriomyces_semiglobifer_GCA_025558075	6	5	342256	20918219	0.016361622373300518	0.5	0.0	0.5	0.16666666666666666	3	2	247464	183303
GCA_001563115	Colletotrichum_nymphaeae_SA-01_GCA_001563115	70	25	3904645	49675139	0.07860360491391881	0.18571428571428572	0.0	0.2857142857142857	0.35714285714285715	40	14	2587943	2055539
GCA_027604625	Blyttiomyces_sp._JEL0837_GCA_027604625	6	0	55247	46231986	0.0011949951706595515	0.6666666666666666	0.0	0.3333333333333333	0.0	2	0	13150	13150
GCA_025602905	Phlyctochytrium_arcticum_GCA_025602905	8	6	402159	31548172	0.012747458077761209	0.5	0.0	0.5	0.0	4	2	275562	211256
GCA_000385595	Neofusicoccum_parvum_UCRNP2_GCA_000385595	55	15	2820706	42408988	0.06651198561965213	0.16363636363636364	0.0	0.4	0.36363636363636365	38	6	1975218	1688754
GCA_001557505	Reticulascus_tulasneorum_GCA_001557505	46	43	3957835	42868360	0.0923253187199137	0.21739130434782608	0.0	0.3695652173913043	0.5217391304347826	32	29	3068951	3005175
GCA_002214945	Rhizophlyctis_rosea_GCA_002214945	10	3	306334	46568862	0.006578086447549438	0.5	0.0	0.4	0.0	4	0	118317	60545
GCA_001270325	Talaromyces_purpureogenus_GCA_001270325	46	37	2749749	38748549	0.07096392177162557	0.1956521739130435	0.043478260869565216	0.41304347826086957	0.41304347826086957	36	29	2351631	1882010
GCA_000225545	Orbilia_oligospora_ATCC_24927_GCA_000225545	21	18	1103214	39966211	0.027603667508035726	0.2857142857142857	0.09523809523809523	0.23809523809523808	0.23809523809523808	10	7	636398	335650
GCA_000732205	Verticillium_tricorpus_MUCL_9792_GCA_000732205	31	30	2088665	35973570	0.05806109874555125	0.0967741935483871	0.0	0.3870967741935484	0.41935483870967744	21	21	1410178	1109042
GCA_027604245	Boothiomyces_sp._JEL0838_GCA_027604245	6	1	170454	12849375	0.013265547935210856	0.5	0.0	0.5	0.0	3	0	90386	90386
GCA_002374405	Metschnikowia_cubensis_GCA_002374405	3	3	126603	20362124	0.006217573372993898	0.6666666666666666	0.0	0.3333333333333333	0.0	1	1	64170	0
GCA_000338955	Baudoinia_panamericana_UAMH_10762_GCA_000338955	21	21	1293462	21865565	0.05915520591395649	0.2857142857142857	0.047619047619047616	0.38095238095238093	0.09523809523809523	10	10	659925	279381
GCA_002006685	Batrachochytrium_salamandrivorans_GCA_002006685	4	4	175193	73346731	0.002388559075659418	0.5	0.0	0.5	0.0	2	2	114005	66381
GCA_003184365	Evernia_prunastri_GCA_003184365	84	47	5089503	40286858	0.1263315942881423	0.17857142857142858	0.011904761904761904	0.27380952380952384	0.5119047619047619	60	30	3778600	3091722
GCA_000002945	Schizosaccharomyces_pombe_GCA_000002945	4	4	233594	12590849	0.018552680601602006	0.25	0.0	0.75	0.0	3	3	202211	75005
GCA_025201845	Martensiomyces_pterosporus_GCA_025201845	6	3	147067	19261180	0.007635409668566516	0.5	0.3333333333333333	0.16666666666666666	0.0	1	0	36300	36300
GCA_027604165	Chytriomyces_hyalinus_GCA_027604165	11	1	369243	29776287	0.012400572307756168	0.45454545454545453	0.0	0.5454545454545454	0.09090909090909091	6	0	242731	163938
GCA_000002525	Yarrowia_lipolytica_CLIB122_GCA_000002525	3	3	186198	20501810	0.009082027391727853	0.3333333333333333	0.0	0.3333333333333333	0.0	1	1	64242	0
GCA_003614755	Syncephalis_pseudoplumigaleata_GCA_003614755	4	0	54206	16196266	0.0033468208042520416	0.5	0.25	0.25	0.0	1	0	23093	23093
GCA_000226115	Thermothielavioides_terrestris_NRRL_8126_GCA_000226115	29	28	2091629	36912256	0.05666489200768438	0.10344827586206896	0.0	0.2413793103448276	0.4827586206896552	18	17	1295672	1232024
GCA_002104995	Linderina_pennispora_GCA_002104995	6	6	190944	26202545	0.007287231068585131	0.5	0.3333333333333333	0.16666666666666666	0.0	1	1	64218	64218
GCA_003990805	Paecilomyces_variotii_GCA_003990805	35	34	2187407	30833540	0.07094245422355007	0.2	0.02857142857142857	0.42857142857142855	0.2571428571428571	22	21	1486856	1020290
GCA_000203795	Batrachochytrium_dendrobatidis_JAM81_GCA_000203795	4	4	192889	24130314	0.007993638209598102	0.5	0.0	0.5	0.0	2	2	130281	65626
GCA_002104975	Neocallimastix_californiae_GCA_002104975	33	26	2038726	193030081	0.01056170100244635	0.06060606060606061	0.0	0.6363636363636364	0.2727272727272727	30	23	1974071	1539134
GCA_900120095	Microbotryum_silenes-dioicae_GCA_900120095	5	5	227782	33586740	0.006781902619902974	0.6	0.0	0.4	0.0	2	2	129729	64901
GCA_003144135	Pseudomicrostroma_glucosiphilum_GCA_003144135	7	5	316999	17163232	0.01846965653089115	0.2857142857142857	0.0	0.5714285714285714	0.0	4	2	221060	72775
GCA_002104945	Piromyces_finnis_GCA_002104945	10	9	626259	56455805	0.01109290709786177	0.1	0.0	0.3	0.7	9	8	594068	529033
GCA_000950595	Mucor_ambiguus_GCA_000950595	11	8	423431	31788096	0.013320426615044827	0.6363636363636364	0.09090909090909091	0.2727272727272727	0.0	3	2	189657	64314
GCA_003671545	Ophiognomonia_clavigignenti-juglandacearum_GCA_003671545	97	33	5311010	51190975	0.1037489518416088	0.15463917525773196	0.010309278350515464	0.3402061855670103	0.41237113402061853	62	19	3611305	2866342
GCA_027603945	Terramyces_sp._JEL0728_GCA_027603945	10	4	293934	15585454	0.01885950835952549	0.3	0.0	0.7	0.0	7	1	201429	197948
GCA_002705745	Coemansia_reversa_NRRL_1564_GCA_002705745	4	3	145583	20641002	0.007053097519199892	0.25	0.25	0.25	0.0	1	1	64152	64152
GCA_003614705	Blyttiomyces_helicus_GCA_003614705	3	0	27637	46364102	0.0005960861702875212	0.6666666666666666	0.0	0.0	0.0	0	0	0	0
GCA_900119595	Hanseniaspora_guilliermondii_GCA_900119595	3	2	118542	9035520	0.01311955482362941	0.6666666666666666	0.0	0.3333333333333333	0.0	1	1	64098	0
GCA_000388065	Fonticula_alba_GCA_000388065	3	3	113902	25403499	0.004483713050710061	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	1	1	65349	65349
GCA_027604465	Kappamyces_sp._JEL0829_GCA_027604465	3	0	115705	11695702	0.009892950418880372	0.3333333333333333	0.0	0.6666666666666666	0.0	2	0	84782	84782
GCA_003574815	Aspergillus_spinulosporus_GCA_003574815	53	44	3623676	31178067	0.11622516559477533	0.16981132075471697	0.0	0.41509433962264153	0.4339622641509434	39	31	3021646	2573377
GCA_000516985	Pestalotiopsis_fici_W106-1_GCA_000516985	92	91	6120631	51862766	0.11801589988470727	0.09782608695652174	0.010869565217391304	0.3695652173913043	0.34782608695652173	59	58	3975389	2991406
GCA_027603065	Geranomyces_variabilis_GCA_027603065	16	13	870820	24132271	0.036085290108005166	0.25	0.0625	0.5625	0.1875	10	8	664728	350250
GCA_027604085	Chytriomyces_hyalinus_GCA_027604085	11	1	378624	28403704	0.013330092441464677	0.36363636363636365	0.0	0.6363636363636364	0.09090909090909091	7	0	292809	154853
GCA_002104905	Basidiobolus_meristosporus_CBS_931.73_GCA_002104905	34	11	1584518	89489060	0.017706276052067146	0.17647058823529413	0.058823529411764705	0.6764705882352942	0.058823529411764705	25	4	1320107	972773
GCA_000697455	Basidiobolus_heterosporus_B8920_GCA_000697455	25	1	209260	30099773	0.0069522118987408975	0.12	0.0	0.88	0.0	22	0	153625	97291
GCA_000442015	Rozella_allomycis_CSF55_GCA_000442015	1	0	9832	11482583	0.000856253336030752	0.0	0.0	0.0	0.0	0	0	0	0
GCA_027601485	Geranomyces_variabilis_GCA_027601485	14	12	757557	23746804	0.03190142976713835	0.21428571428571427	0.07142857142857142	0.5714285714285714	0.21428571428571427	10	8	643018	387621
GCA_027604545	Entophlyctis_sp._JEL0112_GCA_027604545	7	1	205570	26942938	0.007629828640068875	0.7142857142857143	0.0	0.2857142857142857	0.0	2	0	76268	0
GCA_001599975	Cystobasidiopsis_lactophilus_GCA_001599975	8	8	426531	22128637	0.01927506877174586	0.25	0.0	0.5	0.125	5	5	322051	125971
GCA_025449115	Chytridium_lagenaria_GCA_025449115	6	5	312706	42380874	0.0073784698257992505	0.5	0.16666666666666666	0.5	0.0	3	2	217232	151969
GCA_027596035	Thoreauomyces_humboldtii_GCA_027596035	15	0	414522	26324326	0.01574672795041362	0.13333333333333333	0.06666666666666667	0.8	0.13333333333333333	13	0	365473	249117
GCA_002240705	Elaphomyces_granulatus_GCA_002240705	35	0	584744	53858501	0.010857041862342215	0.2571428571428571	0.0	0.22857142857142856	0.5428571428571428	24	0	436869	394884
GCA_000261425	Cladosporium_sphaerospermum_UM_843_GCA_000261425	21	17	1273538	26716808	0.0476680447754088	0.19047619047619047	0.047619047619047616	0.5714285714285714	0.23809523809523808	15	11	965042	507078
GCA_025399195	Umbelopsis_ramanniana_AG_GCA_025399195	11	8	433491	23060122	0.018798296036768584	0.5454545454545454	0.09090909090909091	0.36363636363636365	0.0	4	2	225259	49587
GCA_001600455	Endocalyx_cinctus_GCA_001600455	86	80	6754477	44683250	0.15116351205429326	0.16279069767441862	0.011627906976744186	0.32558139534883723	0.5348837209302325	59	55	4819664	4175582
GCA_025526955	Gorgonomyces_haynaldii_GCA_025526955	4	4	157542	13983420	0.01126634256855619	0.75	0.0	0.25	0.0	1	1	64109	0
GCA_002105025	Clohesyomyces_aquaticus_GCA_002105025	66	29	4202908	49677730	0.08460346316146088	0.045454545454545456	0.015151515151515152	0.2878787878787879	0.3787878787878788	39	15	2366953	1984816
GCA_017911155	Olpidium_bornovanus_GCA_017911155	1	0	3481	28242639	0.00012325335461746333	0.0	1.0	0.0	0.0	0	0	0	0
GCA_002105095	Pseudomassariella_vexata_GCA_002105095	65	63	4469028	44711451	0.09995264971382835	0.1076923076923077	0.0	0.24615384615384617	0.5230769230769231	46	46	3241489	2703443
GCA_027595885	Globomyces_sp._JEL0801_GCA_027595885	16	2	337391	16104292	0.020950377700553368	0.125	0.0625	0.875	0.0	14	1	281434	281434
GCA_000151295	Allomyces_macrogynus_ATCC_38327_GCA_000151295	10	10	329435	52624944	0.006260054167468568	0.4	0.4	0.2	0.0	2	2	132599	0
GCA_000003515	Uncinocarpus_reesii_1704_GCA_000003515	23	23	1514770	22166369	0.06833640638211878	0.08695652173913043	0.043478260869565216	0.4782608695652174	0.34782608695652173	15	15	1093462	962749
GCA_006535955	Synchytrium_endobioticum_GCA_006535955	4	1	136332	21374948	0.006378120779521896	0.5	0.0	0.5	0.0	2	0	78640	50274
GCA_025603075	Neoconidiobolus_thromboides_FSU_785_GCA_025603075	6	1	203739	24606469	0.008279895827394008	0.3333333333333333	0.16666666666666666	0.5	0.0	3	1	126979	0
GCA_006536005	Powellomyces_hirtus_GCA_006536005	11	6	563266	26187520	0.021508947773595972	0.36363636363636365	0.18181818181818182	0.6363636363636364	0.0	7	2	436826	329979
GCA_000442125	Gyalolechia_flavorubescens_KoLRI002931_GCA_000442125	41	40	3087933	34383966	0.0898073538113666	0.17073170731707318	0.024390243902439025	0.36585365853658536	0.43902439024390244	29	29	2387478	1623739
GCA_001566295	Microdochium_bolleyi_GCA_001566295	45	35	2814412	38805954	0.07252526248935924	0.24444444444444444	0.022222222222222223	0.37777777777777777	0.3333333333333333	27	21	1913802	1529556
GCA_027603655	Entophlyctis_luteolus_GCA_027603655	8	0	174823	25900143	0.006749885512215126	0.75	0.0	0.25	0.0	2	0	76184	0
GCA_000002865	Monosiga_brevicollis_MX1_GCA_000002865	4	4	159926	38648792	0.004137930106586514	0.75	0.0	0.0	0.25	1	1	62433	62433
GCA_027596175	Rhizoclosmatium_hyalinum_GCA_027596175	1	0	3507	23393124	0.00014991584706685606	0.0	0.0	0.0	1.0	1	0	3507	3507
GCA_001692735	Lepidopterella_palustris_CBS_459.81_GCA_001692735	40	8	1663867	45634574	0.036460666861927976	0.125	0.025	0.325	0.475	30	6	1200963	895854
GCA_001661425	_Candida__arabinofermentans_NRRL_YB-2248_GCA_001661425	3	2	127836	13099731	0.009758673670474607	0.6666666666666666	0.0	0.3333333333333333	0.0	1	1	64170	0
GCA_003019895	Coniella_lustricola_GCA_003019895	44	16	2712082	36366900	0.07457556184332456	0.06818181818181818	0.0	0.3181818181818182	0.4090909090909091	27	9	1636209	1385172
GCA_002927785	Cladonia_uncialis_GCA_002927785	68	3	2654059	32851025	0.08079075158233266	0.11764705882352941	0.0	0.19117647058823528	0.5294117647058824	47	2	1958945	1634510
GCA_027600645	Nowakowskiella_sp._JEL0407_GCA_027600645	8	4	295659	22616348	0.013072800259352218	0.5	0.0	0.375	0.125	3	1	145301	40354
GCA_001481775	Trichoderma_gamsii_GCA_001481775	46	41	3137760	37907704	0.08277367576785975	0.15217391304347827	0.021739130434782608	0.5217391304347826	0.34782608695652173	35	32	2549605	1800029
GCA_002104895	Anaeromyces_robustus_GCA_002104895	37	13	2189531	71677735	0.030546877632224287	0.02702702702702703	0.0	0.8648648648648649	0.10810810810810811	36	13	2156927	1873127
GCA_027602705	Geranomyces_variabilis_GCA_027602705	15	8	697394	23386681	0.029820135657556538	0.26666666666666666	0.06666666666666667	0.6	0.13333333333333333	10	5	560429	256659
GCA_003707925	Zygoascus_ofunaensis_GCA_003707925	4	4	154971	13045382	0.011879376165450732	0.75	0.0	0.25	0.0	1	1	64173	64173
GCA_003049485	Ophioceras_dolichostomum_GCA_003049485	33	11	1716453	42851467	0.04005587486654774	0.18181818181818182	0.0	0.2727272727272727	0.3939393939393939	19	5	1110338	989202
GCA_002105105	Protomyces_lactucae-debilis_GCA_002105105	6	6	266007	12928838	0.020574702846458435	0.6666666666666666	0.0	0.3333333333333333	0.0	2	2	140809	76210
GCA_000182925	Neurospora_crassa_OR74A_GCA_000182925	20	19	1255064	41061603	0.030565392198643584	0.15	0.0	0.3	0.4	13	12	829447	724275
GCA_003705835	Kockiozyma_suomiensis_GCA_003705835	5	5	278149	14037781	0.01981431395745524	0.4	0.2	0.6	0.0	3	3	215437	87821
GCA_000417875	Pseudozyma_flocculosa_PF-1_GCA_000417875	11	9	595011	22963180	0.025911524449139883	0.18181818181818182	0.0	0.6363636363636364	0.18181818181818182	8	6	482078	160854
GCA_001447215	Diaporthe_aspalathi_GCA_001447215	95	18	4507020	54751262	0.08231810254894216	0.08421052631578947	0.010526315789473684	0.3473684210526316	0.5157894736842106	72	12	3499216	2996801
GCA_001642045	Paraphaeosphaeria_sporulosa_GCA_001642045	74	69	5545732	38084891	0.14561501567642665	0.06756756756756757	0.013513513513513514	0.21621621621621623	0.28378378378378377	35	31	2431541	1892169
GCA_001566745	Conidiobolus_coronatus_NRRL_28638_GCA_001566745	9	5	417335	31710747	0.013160680194635592	0.2222222222222222	0.0	0.7777777777777778	0.0	7	3	354535	143660
GCA_002104935	Hesseltinella_vesiculosa_GCA_002104935	10	10	403269	27216191	0.014817246101778165	0.6	0.1	0.3	0.0	3	3	196914	64441
GCA_000498615	Helminthosporium_solani_B-AC-16A_GCA_000498615	47	0	1699501	33028319	0.05145587336733668	0.06382978723404255	0.02127659574468085	0.3617021276595745	0.3617021276595745	31	0	1163892	886670
GCA_006535985	Synchytrium_microbalum_GCA_006535985	6	5	213949	26237362	0.008154363994368032	0.6666666666666666	0.0	0.16666666666666666	0.0	1	1	64615	0
GCA_004000055	Arthrobotrys_flagrans_GCA_004000055	12	12	642452	36645795	0.01753139753142209	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.3333333333333333	6	6	402015	337581
