sample	aggregate-bitscore	aai-to-query	mean-sequence-to-query-ratio	proportion-query-genes-found	avg-syntenic-correlation	number-background-genes	number-gene-clusters	copy-counts	KEY-PROTEIN_AAC01711.1 - PID	KEY-PROTEIN_AAC01711.1 - SQR	KEY-PROTEIN_AAC01710.1 - PID	KEY-PROTEIN_AAC01710.1 - SQR	KEY-PROTEIN_AAC01714.1 - PID	KEY-PROTEIN_AAC01714.1 - SQR	KEY-PROTEIN_AAC01712.2 - PID	KEY-PROTEIN_AAC01712.2 - SQR	KEY-PROTEIN_AAC01713.1 - PID	KEY-PROTEIN_AAC01713.1 - SQR	AAS07760.1 - PID	AAS07760.1 - SQR	AAC01725.1 - PID	AAC01725.1 - SQR	AAG52989.1 - PID	AAG52989.1 - SQR	AAG52988.1 - PID	AAG52988.1 - SQR	AAS07743.1 - PID	AAS07743.1 - SQR	AAC01718.1 - PID	AAC01718.1 - SQR	AAC01730.1 - PID	AAC01730.1 - SQR	AAC01733.1 - PID	AAC01733.1 - SQR	AAC01733.1 - PID	AAC01733.1 - SQR	AAC01737.2 - PID	AAC01737.2 - SQR	AAS07748.1 - PID	AAS07748.1 - SQR	AAC01729.1 - PID	AAC01729.1 - SQR	AAS07758.1 - PID	AAS07758.1 - SQR	AAC01728.1 - PID	AAC01728.1 - SQR	AAG52990.1 - PID	AAG52990.1 - SQR	AAC01709.1 - PID	AAC01709.1 - SQR	AAS07746.1 - PID	AAS07746.1 - SQR	AAS07740.1 - PID	AAS07740.1 - SQR	AAS07747.1 - PID	AAS07747.1 - SQR	AAC01740.2 - PID	AAC01740.2 - SQR	AAC01720.1 - PID	AAC01720.1 - SQR	AAC01731.1 - PID	AAC01731.1 - SQR	AAS07754.1 - PID	AAS07754.1 - SQR	AAG52987.1 - PID	AAG52987.1 - SQR	KEY-PROTEIN_AAC01717.1 - PID	KEY-PROTEIN_AAC01717.1 - SQR	AAS07750.1 - PID	AAS07750.1 - SQR	AAS07744.1 - PID	AAS07744.1 - SQR	AAC01706.1 - PID	AAC01706.1 - SQR	AAC01706.1 - PID	AAC01706.1 - SQR	AAS07751.1 - PID	AAS07751.1 - SQR	AAC01734.1 - PID	AAC01734.1 - SQR	AAS07745.1 - PID	AAS07745.1 - SQR	AAC01735.3 - PID	AAC01735.3 - SQR	AAC01724.1 - PID	AAC01724.1 - SQR	AAC01739.2 - PID	AAC01739.2 - SQR	AAS07742.1 - PID	AAS07742.1 - SQR	AAC01738.1 - PID	AAC01738.1 - SQR	AAC01719.1 - PID	AAC01719.1 - SQR	AAC01715.1 - PID	AAC01715.1 - SQR	AAG52991.1 - PID	AAG52991.1 - SQR	AAC01707.1 - PID	AAC01707.1 - SQR	AAC01723.1 - PID	AAC01723.1 - SQR	AAS07741.1 - PID	AAS07741.1 - SQR	AAC01726.1 - PID	AAC01726.1 - SQR	AAC01722.2 - PID	AAC01722.2 - SQR	AAC01721.1 - PID	AAC01721.1 - SQR	AAS07757.1 - PID	AAS07757.1 - SQR	AAS07755.1 - PID	AAS07755.1 - SQR	AAS07755.1 - PID	AAS07755.1 - SQR	AAS07738.1 - PID	AAS07738.1 - SQR	AAS07749.1 - PID	AAS07749.1 - SQR	AAC01727.1 - PID	AAC01727.1 - SQR	AAS07762.1 - PID	AAS07762.1 - SQR	AAS07759.1 - PID	AAS07759.1 - SQR	AAS07739.1 - PID	AAS07739.1 - SQR	AAC01708.1 - PID	AAC01708.1 - SQR	AAS07753.1 - PID	AAS07753.1 - SQR	AAC01716.1 - PID	AAC01716.1 - SQR	AAS07761.1 - PID	AAS07761.1 - SQR
GCA_020819595.1_ASM2081959v1	5159.8	39.83	0.7585032795061275	0.15625	0.931739278036931	14	1	1,6,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	49.0	0.36699604743083003	58.8	0.2198521647307286	41.5	0.6431292118370935	44.9	0.5887691435053886	0.0	0.0	0.0	0.0	0.0	0.0	33.4	1.0139720558882235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.9	0.9537037037037037	34.9	0.9537037037037037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.8	1.034739454094293	0.0	0.0	0.0	0.0	0.0	0.0	28.1	0.8333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.9768339768339769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_002154575.1_ASM215457v1	2360.3	40.86363636363636	0.7695454398046311	0.171875	0.7519029789154367	12	1	0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0	0.0	0.0	27.4	0.08954593453009503	37.8	0.10196308233225901	30.7	0.23142370958593306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.7	0.9534883720930233	0.0	0.0	0.0	0.0	67.6	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.8	1.0522565320665083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.6	0.9536082474226805	28.7	1.1574803149606299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.6	0.9626168224299065	45.6	0.9626168224299065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_000982955.1_ASM98295v1	2185.0	38.72857142857143	0.7656392175467401	0.109375	0.9902222435823095	16	2	1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	45.2	0.23063241106719368	31.8	0.09799366420274551	0.0	0.0	0.0	0.0	52.4	0.40219907407407407	0.0	0.0	0.0	0.0	31.8	1.5169660678642714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.9	1.0488431876606683	0.0	0.0	30.7	1.0551181102362204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.3	1.0077220077220077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_020884795.1_ASM2088479v1	36870.0	74.621875	1.024936248785225	0.5	0.978094492289875	2	1	1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,2,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0	75.9	1.040909090909091	74.4	1.0401267159450898	71.4	1.0225607969528274	74.9	1.0448099829835507	73.4	1.0335648148148149	0.0	0.0	0.0	0.0	79.5	1.0598802395209581	48.1	0.9978858350951374	0.0	0.0	68.1	0.9886621315192744	85.7	1.0022988505747126	80.6	1.0208333333333333	80.6	1.0208333333333333	0.0	0.0	0.0	0.0	72.7	0.995249406175772	67.6	1.1237623762376239	0.0	0.0	71.8	1.0074441687344913	80.1	1.005050505050505	0.0	0.0	0.0	0.0	0.0	0.0	73.5	1.0848329048843188	86.1	1.0025773195876289	63.0	1.0183727034120735	81.8	1.0	0.0	0.0	78.7	1.0085470085470085	0.0	0.0	0.0	0.0	81.5	0.9590643274853801	81.5	0.9590643274853801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.1	1.0033003300330032	0.0	0.0	66.8	1.0110294117647058	0.0	0.0	74.2	0.9961538461538462	73.1	1.0077220077220077	55.7	1.2549019607843137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.3	1.0043103448275863	82.2	1.0043478260869565	74.6	1.1308411214953271	74.6	1.1308411214953271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.4	0.8181818181818182	0.0	0.0	0.0	0.0	0.0	0.0
GCA_000404005.1_Streptomyces_sp._FXJ7.023	8323.0	53.63846153846154	0.883811868139902	0.203125	0.9021234254935889	5	2	1,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0	43.5	0.7899209486166008	49.5	0.4111932418162619	55.9	0.481394667447993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.2	1.0239520958083832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.5	0.8649289099526066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.8	1.0	0.0	0.0	54.7	0.9916201117318436	34.2	1.148876404494382	70.8	1.0056980056980056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.3	0.9692307692307692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.9	1.0851063829787233	66.5	0.9568965517241379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.5	0.7607361963190185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_009862885.1_ASM986288v1	7387.6	41.214285714285715	0.9233730866771273	0.109375	0.9132406934682591	10	1	2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	44.6	1.2106719367588932	53.8	0.2842661034846885	42.9	1.1520656314093174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.3	0.9904988123515439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.9	1.051413881748072	0.0	0.0	0.0	0.0	0.0	0.0	38.1	1.1067415730337078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.9	0.667953667953668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_002904335.1_ASM290433v1	24050.0	88.25483870967741	0.91089610134774	0.484375	0.7669576252887067	7	4	1,1,1,1,1,0,0,2,0,0,1,0,0,0,1,0,1,2,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0	86.4	0.324703557312253	87.5	0.15522703273495247	87.6	0.37650161148549666	88.4	0.9937606352807714	95.5	0.27372685185185186	0.0	0.0	0.0	0.0	89.8	1.0	0.0	0.0	0.0	0.0	85.0	0.9909297052154195	0.0	0.0	0.0	0.0	0.0	0.0	95.5	1.0023696682464456	0.0	0.0	97.4	1.002375296912114	94.6	1.0544554455445545	48.5	0.9925558312655087	86.0	0.9875930521091811	89.4	1.0025252525252526	0.0	0.0	0.0	0.0	0.0	0.0	92.0	1.082262210796915	94.1	1.0025773195876289	0.0	0.0	95.3	0.9972067039106145	0.0	0.0	91.7	1.002849002849003	0.0	0.0	0.0	0.0	85.8	0.9590643274853801	85.8	0.9590643274853801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	1.0033003300330032	0.0	0.0	94.5	1.0036764705882353	87.1	1.0076045627376427	91.5	0.9961538461538462	91.1	0.9961389961389961	76.4	1.0274509803921568	0.0	0.0	0.0	0.0	0.0	0.0	90.1	1.2936170212765958	94.0	1.0043103448275863	93.9	1.0130434782608695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.1	0.9325153374233128	0.0	0.0	0.0	0.0	78.9	0.7840909090909091	0.0	0.0	79.0	1.0161290322580645	0.0	0.0
GCA_020034615.1_ASM2003461v1	8994.0	42.0	0.9454842496141858	0.125	0.9325640233705517	8	1	1,3,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	46.0	1.115612648221344	45.1	0.341921858500528	50.2	1.050395546440082	0.0	0.0	0.0	0.0	0.0	0.0	37.4	1.0	0.0	0.0	51.0	1.0507399577167018	0.0	0.0	0.0	0.0	28.1	0.9011494252873563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.1	1.1233595800524934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.1	0.9806949806949807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_003994375.1_ASM399437v1	10313.0	46.518181818181816	0.9846172470105105	0.171875	0.9766544137555134	21	1	7,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0	46.8	0.9788537549407115	48.0	0.5091869060190074	43.8	1.1552886024025784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.2	0.9957716701902748	0.0	0.0	0.0	0.0	65.0	0.9977011494252873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.6	1.0252525252525253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	1.0918635170603674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	1.093939393939394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.3	0.9922779922779923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.5	0.9953271028037384	45.5	0.9953271028037384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_023630175.1_ASM2363017v1	2074.7	34.3	0.8317095063647952	0.109375	0.8903717458698188	24	1	1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	28.3	1.3952569169960474	30.8	0.8929250263991553	38.3	0.2367418693231761	33.6	0.23993193420306297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.3	1.028436018957346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.1	1.047979797979798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.7	0.9806949806949807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_018332675.1_ASM1833267v1	21583.7	72.415625	0.9829756071913323	0.5	0.9401343256565404	5	2	0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0	0.0	0.0	76.1	0.28827877507919747	72.7	1.024025783767946	0.0	0.0	64.7	0.5040509259259259	0.0	0.0	0.0	0.0	73.9	1.0598802395209581	79.3	1.0169133192389006	0.0	0.0	67.1	1.0136054421768708	86.7	1.0022988505747126	79.0	1.0416666666666667	79.0	1.0416666666666667	79.6	1.0023696682464456	0.0	0.0	0.0	0.0	63.3	1.0445544554455446	0.0	0.0	58.1	1.0272952853598014	82.6	1.005050505050505	0.0	0.0	0.0	0.0	0.0	0.0	73.6	1.0848329048843188	86.6	1.0025773195876289	65.2	0.963254593175853	79.3	1.0	0.0	0.0	79.4	1.0085470085470085	0.0	0.0	0.0	0.0	76.5	0.9619883040935673	76.5	0.9619883040935673	0.0	0.0	71.0	1.0303030303030303	0.0	0.0	0.0	0.0	0.0	0.0	71.1	1.0033003300330032	0.0	0.0	65.9	1.0110294117647058	55.0	1.0304182509505704	68.2	0.9961538461538462	71.7	0.9922779922779923	57.2	1.2509803921568627	0.0	0.0	0.0	0.0	0.0	0.0	53.1	1.327659574468085	83.9	0.9870689655172413	80.0	1.0695652173913044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.8834355828220859	0.0	0.0	0.0	0.0	62.0	0.8181818181818182	0.0	0.0	0.0	0.0	0.0	0.0
GCA_900105945.1_IMG_taxon_2634166899_annotated_assembly	58399.0	92.12131147540984	1.3992151713675722	0.953125	0.999368961183216	10	1	2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1	88.6	0.6509881422924901	89.2	0.9961985216473073	90.2	0.992382068561383	89.2	0.9863868406125922	85.8	0.9739583333333334	98.5	1.0008568980291346	92.2	0.9693486590038314	91.4	1.0	95.3	1.0021141649048626	95.9	1.002267573696145	88.9	0.9954648526077098	97.2	1.0022988505747126	93.4	1.0069444444444444	93.4	1.0069444444444444	96.9	1.0023696682464456	96.2	1.002375296912114	97.1	1.002375296912114	93.8	1.0024752475247525	94.5	1.0024813895781637	86.9	0.9875930521091811	94.4	1.0025252525252526	91.9	1.00253807106599	97.0	1.0128205128205128	95.9	1.0	95.9	1.082262210796915	96.9	1.0025773195876289	91.9	1.0603674540682415	95.8	0.9972067039106145	94.0	0.9859550561797753	90.8	0.9886039886039886	74.8	0.9188405797101449	96.2	1.0029239766081872	93.6	0.9678362573099415	93.6	0.9678362573099415	76.0	1.2176470588235293	86.3	0.9818181818181818	96.0	1.0030487804878048	91.2	0.9190031152647975	0.0	0.0	93.7	1.0033003300330032	99.3	1.0035971223021583	94.1	1.0036764705882353	84.0	1.0304182509505704	90.7	0.9961538461538462	90.5	0.9768339768339769	79.6	1.0	95.7	1.0	99.6	1.004	94.2	1.0082644628099173	92.8	1.2808510638297872	94.8	1.0043103448275863	95.2	1.0217391304347827	91.6	1.0093457943925233	91.6	1.0093457943925233	94.5	0.9685863874345549	79.6	0.9947643979057592	90.3	0.9939759036144579	94.7	0.9325153374233128	0.0	0.0	94.5	1.0078740157480315	95.8	0.8181818181818182	0.0	0.0	75.8	1.0161290322580645	100.0	25.568627450980394
GCA_000384275.1_ASM38427v1	36781.7	72.3970588235294	1.025493673534591	0.53125	0.9850559394187799	4	1	1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0	72.8	1.0387351778656126	69.1	1.0876451953537487	72.7	1.0222677995898037	71.3	1.0391378332387975	69.5	1.0358796296296295	0.0	0.0	0.0	0.0	74.1	1.0598802395209581	79.1	1.0169133192389006	0.0	0.0	67.1	1.0136054421768708	86.7	1.0022988505747126	79.0	1.0416666666666667	79.0	1.0416666666666667	79.6	1.0023696682464456	0.0	0.0	0.0	0.0	63.8	1.0445544554455446	0.0	0.0	58.1	1.0272952853598014	82.6	1.005050505050505	0.0	0.0	0.0	0.0	0.0	0.0	73.6	1.0848329048843188	86.9	1.0025773195876289	65.4	0.963254593175853	79.6	1.0	0.0	0.0	79.1	1.0085470085470085	0.0	0.0	0.0	0.0	76.5	0.9619883040935673	76.5	0.9619883040935673	0.0	0.0	71.3	1.0303030303030303	0.0	0.0	0.0	0.0	0.0	0.0	71.1	1.0033003300330032	0.0	0.0	65.6	1.0110294117647058	55.0	1.0304182509505704	69.0	0.9961538461538462	71.7	0.9922779922779923	56.8	1.2509803921568627	0.0	0.0	0.0	0.0	0.0	0.0	54.0	1.3319148936170213	83.9	0.9870689655172413	80.0	1.0695652173913044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.8834355828220859	0.0	0.0	0.0	0.0	62.0	0.8181818181818182	0.0	0.0	0.0	0.0	0.0	0.0
GCA_001418335.1_ASM141833v1	3416.0	46.63333333333333	0.7255564839740097	0.09375	0.9199046420385154	2	1	0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0.0	0.0	61.6	0.11531151003167898	36.9	0.8757691180779373	0.0	0.0	57.7	0.26273148148148145	0.0	0.0	37.1	0.9789272030651341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.8	1.0588235294117647	0.0	0.0	0.0	0.0	47.7	1.0617760617760619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_023864535.1_ASM2386453v1	3406.4	35.17142857142857	0.7089978103084319	0.109375	0.9958409493581595	8	1	1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	36.3	0.3612648221343874	30.1	0.14910242872228088	44.5	0.6176384412540287	40.1	1.1979580260918887	30.3	0.7361111111111112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.2	1.0496277915632755	0.0	0.0	0.0	0.0	35.7	0.8512820512820513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
